2025-08-24 03:40:04,024 - INFO - Discovering OSS-Fuzz projects...
2025-08-24 03:40:04,935 - INFO - Discovered project: gdal (priority: 999, language: c++)
2025-08-24 03:40:04,936 - INFO - Discovered project: gdbm (priority: 999, language: c)
2025-08-24 03:40:04,938 - INFO - Discovered project: gdk-pixbuf (priority: 999, language: c)
2025-08-24 03:40:04,941 - ERROR - Error reading project gemini-cli: mapping values are not allowed here
  in "projects\gemini-cli\project.yaml", line 18, column 9
2025-08-24 03:40:04,957 - INFO - Discovered project: gemini_cli (priority: 1, language: jvm)
2025-08-24 03:40:04,960 - INFO - Discovered project: genshi (priority: 999, language: python)
2025-08-24 03:40:04,963 - INFO - Discovered project: geos (priority: 999, language: c++)
2025-08-24 03:40:04,966 - INFO - Discovered project: gfwx (priority: 999, language: c++)
2025-08-24 03:40:04,969 - INFO - Discovered project: ghostscript (priority: 999, language: c++)
2025-08-24 03:40:04,971 - INFO - Discovered project: giflib (priority: 999, language: c++)
2025-08-24 03:40:04,972 - INFO - Discovered project: gimli (priority: 999, language: rust)
2025-08-24 03:40:04,974 - INFO - Discovered project: git (priority: 999, language: c++)
2025-08-24 03:40:04,976 - INFO - Discovered project: gitdb (priority: 999, language: python)
2025-08-24 03:40:04,978 - INFO - Discovered project: gitea (priority: 999, language: go)
2025-08-24 03:40:04,980 - INFO - Discovered project: github_scarecrow (priority: 999, language: python)
2025-08-24 03:40:04,982 - INFO - Discovered project: gitoxide (priority: 999, language: rust)
2025-08-24 03:40:04,983 - INFO - Discovered project: gitpython (priority: 999, language: python)
2025-08-24 03:40:04,985 - INFO - Discovered project: glaze (priority: 999, language: c++)
2025-08-24 03:40:04,988 - INFO - Discovered project: glib (priority: 999, language: c++)
2025-08-24 03:40:04,991 - INFO - Discovered project: globaleaks-whistleblowing-software (priority: 999, language: python)
2025-08-24 03:40:04,993 - INFO - Discovered project: glog (priority: 999, language: c++)
2025-08-24 03:40:04,996 - INFO - Discovered project: glom (priority: 999, language: python)
2025-08-24 03:40:04,998 - INFO - Discovered project: glslang (priority: 999, language: c++)
2025-08-24 03:40:05,000 - INFO - Discovered project: gluon (priority: 999, language: go)
2025-08-24 03:40:05,002 - INFO - Discovered project: gnucobol (priority: 999, language: c)
2025-08-24 03:40:05,002 - INFO - Discovered project: gnupg (priority: 999, language: c++)
2025-08-24 03:40:05,005 - INFO - Discovered project: gnutls (priority: 999, language: c++)
2025-08-24 03:40:05,007 - INFO - Discovered project: go-attestation (priority: 999, language: go)
2025-08-24 03:40:05,008 - INFO - Discovered project: go-cmp (priority: 999, language: go)
2025-08-24 03:40:05,010 - INFO - Discovered project: go-coap (priority: 999, language: go)
2025-08-24 03:40:05,012 - INFO - Discovered project: go-containerregistry (priority: 999, language: go)
2025-08-24 03:40:05,014 - INFO - Discovered project: go-coredns (priority: 999, language: go)
2025-08-24 03:40:05,019 - INFO - Discovered project: go-dhcp (priority: 999, language: go)
2025-08-24 03:40:05,020 - INFO - Discovered project: go-dns (priority: 999, language: go)
2025-08-24 03:40:05,022 - INFO - Discovered project: go-ethereum (priority: 999, language: go)
2025-08-24 03:40:05,024 - INFO - Discovered project: go-git (priority: 999, language: go)
2025-08-24 03:40:05,025 - INFO - Discovered project: go-humanize (priority: 999, language: go)
2025-08-24 03:40:05,027 - INFO - Discovered project: go-json-iterator (priority: 999, language: go)
2025-08-24 03:40:05,028 - INFO - Discovered project: go-ldap (priority: 999, language: go)
2025-08-24 03:40:05,030 - INFO - Discovered project: go-ole (priority: 999, language: go)
2025-08-24 03:40:05,032 - INFO - Discovered project: go-pprof (priority: 999, language: go)
2025-08-24 03:40:05,034 - INFO - Discovered project: go-readline (priority: 999, language: go)
2025-08-24 03:40:05,035 - INFO - Discovered project: go-redis (priority: 999, language: go)
2025-08-24 03:40:05,038 - INFO - Discovered project: go-sftp (priority: 999, language: go)
2025-08-24 03:40:05,042 - INFO - Discovered project: go-shlex (priority: 999, language: go)
2025-08-24 03:40:05,043 - INFO - Discovered project: go-snappy (priority: 999, language: go)
2025-08-24 03:40:05,045 - INFO - Discovered project: go-sqlite3 (priority: 999, language: go)
2025-08-24 03:40:05,046 - INFO - Discovered project: go-toml (priority: 999, language: go)
2025-08-24 03:40:05,048 - INFO - Discovered project: go-yaml (priority: 999, language: go)
2025-08-24 03:40:05,050 - INFO - Discovered project: gobgp (priority: 999, language: go)
2025-08-24 03:40:05,052 - INFO - Discovered project: gogo-protobuf (priority: 999, language: go)
2025-08-24 03:40:05,055 - INFO - Discovered project: goipp (priority: 999, language: go)
2025-08-24 03:40:05,056 - INFO - Discovered project: golang (priority: 999, language: go)
2025-08-24 03:40:05,058 - INFO - Discovered project: golang-appengine (priority: 999, language: go)
2025-08-24 03:40:05,060 - INFO - Discovered project: golang-protobuf (priority: 999, language: go)
2025-08-24 03:40:05,061 - INFO - Discovered project: gonids (priority: 999, language: go)
2025-08-24 03:40:05,068 - INFO - Discovered project: gopacket (priority: 999, language: go)
2025-08-24 03:40:05,070 - INFO - Discovered project: gopsutil (priority: 999, language: go)
2025-08-24 03:40:05,072 - INFO - Discovered project: gosnmp (priority: 999, language: go)
2025-08-24 03:40:05,073 - INFO - Discovered project: gpac (priority: 999, language: c)
2025-08-24 03:40:05,074 - INFO - Discovered project: gprof2dot (priority: 999, language: python)
2025-08-24 03:40:05,076 - INFO - Discovered project: gpsd (priority: 999, language: c)
2025-08-24 03:40:05,079 - INFO - Discovered project: graphicsfuzz-spirv (priority: 999, language: c++)
2025-08-24 03:40:05,081 - INFO - Discovered project: graphicsmagick (priority: 999, language: c++)
2025-08-24 03:40:05,082 - INFO - Discovered project: graphql-java (priority: 999, language: jvm)
2025-08-24 03:40:05,084 - INFO - Discovered project: greenmail (priority: 999, language: jvm)
2025-08-24 03:40:05,087 - INFO - Discovered project: grok (priority: 999, language: c++)
2025-08-24 03:40:05,090 - INFO - Discovered project: groovy (priority: 999, language: jvm)
2025-08-24 03:40:05,093 - INFO - Discovered project: grpc-gateway (priority: 999, language: go)
2025-08-24 03:40:05,095 - INFO - Discovered project: grpc-go (priority: 999, language: go)
2025-08-24 03:40:05,098 - INFO - Discovered project: grpc-httpjson-transcoding (priority: 999, language: c++)
2025-08-24 03:40:05,100 - INFO - Discovered project: grpc-py (priority: 999, language: python)
2025-08-24 03:40:05,102 - INFO - Discovered project: grpc-swift (priority: 999, language: swift)
2025-08-24 03:40:05,103 - INFO - Discovered project: gson (priority: 999, language: jvm)
2025-08-24 03:40:05,106 - INFO - Discovered project: gss-ntlmssp (priority: 999, language: c)
2025-08-24 03:40:05,108 - INFO - Discovered project: gstreamer (priority: 999, language: c++)
2025-08-24 03:40:05,110 - INFO - Discovered project: guava (priority: 999, language: jvm)
2025-08-24 03:40:05,113 - INFO - Discovered project: guetzli (priority: 999, language: c++)
2025-08-24 03:40:05,116 - INFO - Discovered project: guice (priority: 999, language: jvm)
2025-08-24 03:40:05,118 - INFO - Discovered project: gunicorn (priority: 999, language: python)
2025-08-24 03:40:05,120 - INFO - Discovered project: gwt (priority: 999, language: jvm)
2025-08-24 03:40:05,121 - INFO - Discovered project: h11 (priority: 999, language: python)
2025-08-24 03:40:05,123 - INFO - Discovered project: h2database (priority: 999, language: jvm)
2025-08-24 03:40:05,125 - INFO - Discovered project: h2o (priority: 999, language: c++)
2025-08-24 03:40:05,127 - INFO - Discovered project: h3 (priority: 999, language: c)
2025-08-24 03:40:05,128 - INFO - Discovered project: h5py (priority: 999, language: python)
2025-08-24 03:40:05,130 - INFO - Discovered project: hadoop (priority: 999, language: jvm)
2025-08-24 03:40:05,132 - INFO - Discovered project: halide (priority: 999, language: c++)
2025-08-24 03:40:05,134 - INFO - Discovered project: hamcrest (priority: 999, language: jvm)
2025-08-24 03:40:05,136 - INFO - Discovered project: haproxy (priority: 999, language: c++)
2025-08-24 03:40:05,139 - INFO - Discovered project: harfbuzz (priority: 999, language: c++)
2025-08-24 03:40:05,143 - INFO - Discovered project: hcl (priority: 999, language: go)
2025-08-24 03:40:05,145 - INFO - Discovered project: hdf5 (priority: 999, language: c)
2025-08-24 03:40:05,148 - INFO - Discovered project: hdrhistogram (priority: 999, language: jvm)
2025-08-24 03:40:05,150 - INFO - Discovered project: helm (priority: 999, language: go)
2025-08-24 03:40:05,152 - INFO - Discovered project: hermes (priority: 999, language: c++)
2025-08-24 03:40:05,154 - INFO - Discovered project: hibernate-orm (priority: 999, language: jvm)
2025-08-24 03:40:05,156 - INFO - Discovered project: hibernate-validator (priority: 999, language: jvm)
2025-08-24 03:40:05,158 - INFO - Discovered project: highwayhash (priority: 999, language: c++)
2025-08-24 03:40:05,160 - INFO - Discovered project: hikaricp (priority: 999, language: jvm)
2025-08-24 03:40:05,162 - INFO - Discovered project: hiredis (priority: 999, language: c)
2025-08-24 03:40:05,165 - INFO - Discovered project: hiredis-py (priority: 999, language: python)
2025-08-24 03:40:05,168 - INFO - Discovered project: hive (priority: 999, language: jvm)
2025-08-24 03:40:05,171 - INFO - Discovered project: hoextdown (priority: 999, language: c++)
2025-08-24 03:40:05,173 - INFO - Discovered project: hostap (priority: 999, language: c++)
2025-08-24 03:40:05,175 - INFO - Discovered project: hpn-ssh (priority: 999, language: c++)
2025-08-24 03:40:05,177 - INFO - Discovered project: hsqldb (priority: 999, language: jvm)
2025-08-24 03:40:05,179 - INFO - Discovered project: html2text (priority: 999, language: python)
2025-08-24 03:40:05,181 - INFO - Discovered project: html5lib-python (priority: 999, language: python)
2025-08-24 03:40:05,183 - INFO - Discovered project: htmlunit (priority: 999, language: jvm)
2025-08-24 03:40:05,185 - INFO - Discovered project: htslib (priority: 999, language: c++)
2025-08-24 03:40:05,187 - INFO - Discovered project: http-parser (priority: 999, language: c++)
2025-08-24 03:40:05,191 - INFO - Discovered project: http-pattern-matcher (priority: 999, language: c++)
2025-08-24 03:40:05,193 - INFO - Discovered project: httparse (priority: 999, language: rust)
2025-08-24 03:40:05,195 - INFO - Discovered project: httpcomponents-client (priority: 999, language: jvm)
2025-08-24 03:40:05,198 - INFO - Discovered project: httpcomponents-core (priority: 999, language: jvm)
2025-08-24 03:40:05,199 - INFO - Discovered project: httpcore (priority: 999, language: python)
2025-08-24 03:40:05,201 - INFO - Discovered project: httplib2 (priority: 999, language: python)
2025-08-24 03:40:05,203 - INFO - Discovered project: httpretty (priority: 999, language: python)
2025-08-24 03:40:05,204 - INFO - Discovered project: httpx (priority: 999, language: python)
2025-08-24 03:40:05,206 - INFO - Discovered project: hugo (priority: 999, language: go)
2025-08-24 03:40:05,208 - INFO - Discovered project: hunspell (priority: 999, language: c++)
2025-08-24 03:40:05,210 - INFO - Discovered project: hwloc (priority: 999, language: c)
2025-08-24 03:40:05,212 - INFO - Discovered project: hyperium (priority: 999, language: rust)
2025-08-24 03:40:05,215 - INFO - Discovered project: ibmswtpm2 (priority: 999, language: c++)
2025-08-24 03:40:05,217 - INFO - Discovered project: ical4j (priority: 999, language: jvm)
2025-08-24 03:40:05,219 - INFO - Discovered project: icalendar (priority: 999, language: python)
2025-08-24 03:40:05,221 - INFO - Discovered project: icu (priority: 999, language: c++)
2025-08-24 03:40:05,223 - INFO - Discovered project: idna (priority: 999, language: python)
2025-08-24 03:40:05,225 - INFO - Discovered project: igraph (priority: 999, language: c)
2025-08-24 03:40:05,227 - INFO - Discovered project: ijson (priority: 999, language: python)
2025-08-24 03:40:05,229 - INFO - Discovered project: image-png (priority: 999, language: rust)
2025-08-24 03:40:05,231 - INFO - Discovered project: image-rs (priority: 999, language: rust)
2025-08-24 03:40:05,233 - INFO - Discovered project: imageio (priority: 999, language: python)
2025-08-24 03:40:05,235 - INFO - Discovered project: imagemagick (priority: 999, language: c++)
2025-08-24 03:40:05,240 - INFO - Discovered project: immer (priority: 999, language: c++)
2025-08-24 03:40:05,244 - INFO - Discovered project: importlib_metadata (priority: 999, language: python)
2025-08-24 03:40:05,245 - INFO - Discovered project: inchi (priority: 999, language: c)
2025-08-24 03:40:05,247 - INFO - Discovered project: influxdb (priority: 999, language: go)
2025-08-24 03:40:05,249 - INFO - Discovered project: iniconfig (priority: 999, language: python)
2025-08-24 03:40:05,251 - INFO - Discovered project: inih (priority: 999, language: c)
2025-08-24 03:40:05,253 - INFO - Discovered project: ion-java (priority: 999, language: jvm)
2025-08-24 03:40:05,255 - INFO - Discovered project: ipaddress (priority: 999, language: python)
2025-08-24 03:40:05,257 - INFO - Discovered project: ipfs (priority: 999, language: go)
2025-08-24 03:40:05,259 - INFO - Discovered project: ipykernel (priority: 999, language: python)
2025-08-24 03:40:05,260 - INFO - Discovered project: ipython (priority: 999, language: python)
2025-08-24 03:40:05,263 - INFO - Discovered project: iroha (priority: 999, language: c++)
2025-08-24 03:40:05,267 - INFO - Discovered project: irssi (priority: 999, language: c++)
2025-08-24 03:40:05,269 - INFO - Discovered project: isodate (priority: 999, language: python)
2025-08-24 03:40:05,271 - INFO - Discovered project: istio (priority: 999, language: go)
